order_id,order_date,region,country,product_category,product_name,sales_channel,quantity,unit_price,total_sales,profit,customer_segment
ORD-000703,2022-03-24,West,Germany,Clothing,Running Shoes,Retail,1,115.9,115.9,52.65,Consumer
ORD-000704,2022-04-22,West,France,Grocery,Olive Oil Premium,Online,5,16.37,81.85,20.12,Consumer
ORD-000705,2022-01-30,South,Argentina,Electronics,Wireless Headphones,Retail,4,139.01,556.04,156.78,Home Office
ORD-000706,2022-02-02,South,Argentina,Clothing,Women's Dress,Online,4,78.06,312.24,120.85,Consumer
ORD-000707,2022-01-11,West,France,Grocery,Organic Coffee Beans,Online,7,12.3,86.1,30.89,Home Office
ORD-000708,2022-11-16,West,Germany,Electronics,Wireless Headphones,Online,4,149.58,598.32,240.18,Consumer
ORD-000709,2023-07-11,East,India,Furniture,Bookshelf,Online,1,122.87,122.87,33.93,Corporate
ORD-000710,2022-01-29,North,Canada,Electronics,Smartphone X,Online,1,868.14,868.14,260.14,Home Office
ORD-000711,2022-01-04,North,USA,Furniture,Standing Desk,Online,4,483.7,1934.8,595.66,Consumer
ORD-000712,2024-03-23,South,Argentina,Grocery,Olive Oil Premium,Online,7,18.81,131.67,38.46,Consumer
ORD-000713,2022-04-23,North,Canada,Grocery,Organic Coffee Beans,Online,5,13.18,65.9,20.87,Home Office
ORD-000714,2022-02-08,West,UK,Electronics,Wireless Headphones,Online,1,148.89,148.89,56.24,Consumer
ORD-000715,2022-04-07,East,China,Electronics,4K Monitor,Online,5,422.33,2111.65,551.71,Home Office
ORD-000716,2023-02-14,North,Canada,Grocery,Organic Coffee Beans,Online,11,12.17,133.87,33.44,Consumer
ORD-000717,2022-02-11,South,Argentina,Clothing,Women's Dress,Retail,4,86.45,345.8,159.84,Consumer
ORD-000718,2022-01-28,South,Brazil,Grocery,Breakfast Cereal,Online,12,5.65,67.8,14.98,Home Office
ORD-000719,2023-04-22,South,Brazil,Electronics,Laptop Pro,Retail,6,1240.89,7445.34,1503.01,Consumer
ORD-000720,2023-07-26,East,China,Furniture,Bookshelf,Retail,6,122.87,737.22,206.19,Consumer
ORD-000721,2022-01-01,North,USA,Furniture,Ergonomic Chair,Retail,3,242.77,728.31,256.64,Corporate
ORD-000722,2023-04-03,South,Brazil,Electronics,Smartphone X,Retail,4,746.61,2986.44,804.48,Consumer
ORD-000723,2022-01-07,North,USA,Electronics,Wireless Headphones,Retail,10,161.81,1618.1,604.17,Home Office
ORD-000724,2023-07-09,South,Argentina,Furniture,Bookshelf,Online,3,113.35,340.05,74.04,Home Office
ORD-000725,2022-01-01,East,China,Furniture,Ergonomic Chair,Online,1,263.84,263.84,80.44,Home Office
ORD-000726,2022-03-01,North,USA,Electronics,Smartphone X,Retail,9,870.94,7838.46,1731.01,Consumer
ORD-000727,2022-11-18,East,Japan,Clothing,Women's Dress,Retail,2,83.46,166.92,62.92,Consumer
ORD-000728,2022-01-19,North,Canada,Clothing,Running Shoes,Online,1,109.89,109.89,42.31,Corporate
ORD-000729,2022-01-01,North,USA,Clothing,Women's Dress,Retail,7,77.84,544.88,270.64,Consumer
ORD-000730,2022-02-25,East,China,Furniture,Standing Desk,Online,5,517.16,2585.8,990.35,Consumer
ORD-000731,2022-01-02,North,USA,Electronics,Wireless Headphones,Retail,2,147.67,295.34,97.16,Home Office
ORD-000732,2022-02-15,North,USA,Furniture,Standing Desk,Online,5,463.98,2319.9,704.44,Corporate
ORD-000733,2022-01-19,East,Japan,Electronics,Smartphone X,Online,2,768.7,1537.4,329.23,Consumer
ORD-000734,2022-04-26,East,India,Grocery,Breakfast Cereal,Online,6,6.54,39.24,11.36,Corporate
ORD-000735,2022-03-07,West,UK,Electronics,4K Monitor,Online,5,408.18,2040.9,523.21,Corporate
ORD-000736,2022-01-08,West,UK,Clothing,Women's Dress,Online,3,81.05,243.15,102.57,Home Office
ORD-000737,2022-09-08,North,Canada,Grocery,Olive Oil Premium,Online,6,18.73,112.38,29.46,Home Office
ORD-000738,2022-12-23,North,Canada,Electronics,Laptop Pro,Retail,1,1224.15,1224.15,286.14,Consumer
ORD-000739,2022-01-29,West,France,Grocery,Breakfast Cereal,Online,8,6.18,49.44,10.45,Home Office
ORD-000740,2022-01-12,South,Brazil,Grocery,Breakfast Cereal,Online,8,5.71,45.68,11.15,Home Office
ORD-000741,2023-06-13,North,Canada,Electronics,Smartphone X,Retail,8,834.15,6673.2,1631.41,Consumer
ORD-000742,2023-04-29,West,UK,Clothing,Women's Dress,Online,1,82.99,82.99,41.64,Corporate
ORD-000743,2024-08-10,East,Japan,Electronics,4K Monitor,Online,1,438.49,438.49,111.2,Corporate
ORD-000744,2022-05-04,East,India,Clothing,Women's Dress,Retail,4,73.73,294.92,106.75,Home Office
ORD-000745,2022-05-17,North,USA,Clothing,Women's Dress,Online,2,80.01,160.02,64.46,Consumer
ORD-000746,2022-01-01,South,Argentina,Grocery,Breakfast Cereal,Online,10,5.81,58.1,12.98,Corporate
ORD-000747,2022-01-25,East,China,Clothing,Running Shoes,Online,3,116.58,349.74,132.89,Consumer
ORD-000748,2022-05-18,North,Canada,Clothing,Women's Dress,Online,1,81.91,81.91,36.41,Home Office
ORD-000749,2022-01-22,East,China,Grocery,Breakfast Cereal,Online,4,5.64,22.56,6.3,Consumer
ORD-000750,2022-01-01,South,Brazil,Clothing,Women's Dress,Online,4,73.4,293.6,128.17,Home Office
ORD-000751,2023-02-01,South,Brazil,Electronics,Laptop Pro,Online,1,1192.48,1192.48,299.44,Home Office
ORD-000752,2023-02-14,East,Japan,Grocery,Organic Coffee Beans,Retail,18,12.0,216.0,60.08,Home Office
ORD-000753,2022-01-01,South,Argentina,Electronics,Laptop Pro,Online,2,1251.52,2503.04,607.25,Corporate
ORD-000754,2022-01-03,East,China,Electronics,4K Monitor,Online,5,433.27,2166.35,661.79,Consumer
ORD-000755,2022-01-31,West,France,Grocery,Breakfast Cereal,Online,4,5.76,23.04,4.85,Home Office
ORD-000756,2022-12-23,East,India,Furniture,Standing Desk,Online,3,502.82,1508.46,502.38,Consumer
ORD-000757,2022-04-16,North,Canada,Electronics,Smartphone X,Retail,7,834.58,5842.06,1199.83,Consumer
ORD-000758,2022-06-22,East,India,Clothing,Running Shoes,Retail,8,100.44,803.52,324.18,Home Office
ORD-000759,2022-05-25,West,France,Clothing,Women's Dress,Online,2,79.05,158.1,65.33,Consumer
ORD-000760,2022-03-15,North,USA,Grocery,Breakfast Cereal,Online,5,6.16,30.8,8.64,Consumer
ORD-000761,2022-06-24,North,Canada,Grocery,Organic Coffee Beans,Online,8,11.43,91.44,25.36,Consumer
ORD-000762,2022-06-22,South,Argentina,Clothing,Running Shoes,Retail,7,105.41,737.87,252.9,Home Office
ORD-000763,2022-01-21,South,Argentina,Furniture,Bookshelf,Online,4,131.3,525.2,131.62,Consumer
ORD-000764,2022-02-03,East,China,Furniture,Ergonomic Chair,Retail,7,270.42,1892.94,540.47,Consumer
ORD-000765,2022-01-02,West,France,Grocery,Breakfast Cereal,Online,10,6.16,61.6,13.63,Corporate
ORD-000766,2022-04-20,West,UK,Clothing,Women's Dress,Online,3,79.75,239.25,109.66,Home Office
ORD-000767,2022-01-11,East,Japan,Furniture,Standing Desk,Online,1,452.57,452.57,167.01,Consumer
ORD-000768,2022-01-02,South,Brazil,Grocery,Breakfast Cereal,Online,13,5.91,76.83,21.45,Home Office
ORD-000769,2022-01-01,North,Canada,Electronics,Smartphone X,Online,3,782.38,2347.14,556.86,Home Office
ORD-000770,2022-05-02,West,Germany,Grocery,Olive Oil Premium,Online,4,19.18,76.72,20.34,Consumer
ORD-000771,2022-03-10,North,Canada,Furniture,Standing Desk,Online,1,542.09,542.09,202.92,Home Office
ORD-000772,2022-07-25,North,USA,Electronics,Laptop Pro,Online,2,1219.21,2438.42,443.08,Home Office
ORD-000773,2023-01-21,North,USA,Grocery,Olive Oil Premium,Retail,11,19.64,216.04,65.79,Corporate
ORD-000774,2022-03-03,East,India,Electronics,4K Monitor,Online,2,381.79,763.58,191.49,Consumer
ORD-000775,2023-12-07,South,Brazil,Furniture,Standing Desk,Retail,2,512.7,1025.4,298.69,Consumer
ORD-000776,2022-05-06,South,Brazil,Furniture,Ergonomic Chair,Retail,4,263.97,1055.88,328.83,Corporate
ORD-000777,2022-10-31,South,Argentina,Furniture,Ergonomic Chair,Online,1,258.25,258.25,65.74,Corporate
ORD-000778,2023-12-12,East,Japan,Grocery,Organic Coffee Beans,Online,6,12.86,77.16,19.58,Corporate
ORD-000779,2022-01-04,North,Canada,Electronics,Laptop Pro,Online,3,1135.01,3405.03,599.79,Consumer
ORD-000780,2022-11-28,West,Germany,Electronics,4K Monitor,Retail,1,369.08,369.08,91.01,Home Office
ORD-000781,2022-05-16,South,Brazil,Furniture,Standing Desk,Retail,9,544.06,4896.54,1295.12,Corporate
ORD-000782,2022-09-13,East,India,Electronics,Laptop Pro,Online,5,1202.3,6011.5,1357.92,Consumer
ORD-000783,2022-07-15,North,Canada,Electronics,Wireless Headphones,Online,3,140.05,420.15,158.54,Corporate
ORD-000784,2022-02-21,East,China,Electronics,Laptop Pro,Online,2,1298.6,2597.2,606.39,Consumer
ORD-000785,2022-03-11,East,Japan,Furniture,Standing Desk,Online,3,545.02,1635.06,500.65,Corporate
ORD-000786,2022-04-19,West,Germany,Electronics,Laptop Pro,Online,5,1211.04,6055.2,1266.37,Consumer
ORD-000787,2022-06-07,East,China,Electronics,Laptop Pro,Retail,10,1221.74,12217.4,2234.6,Corporate
ORD-000788,2022-07-23,South,Brazil,Clothing,Men's Jacket,Retail,4,90.74,362.96,135.09,Consumer
ORD-000789,2022-01-29,South,Argentina,Grocery,Organic Coffee Beans,Online,12,11.25,135.0,39.53,Home Office
ORD-000790,2022-01-03,North,Canada,Grocery,Breakfast Cereal,Online,9,5.51,49.59,10.59,Consumer
ORD-000791,2022-09-17,West,Germany,Grocery,Olive Oil Premium,Online,6,17.15,102.9,23.08,Consumer
ORD-000792,2023-06-06,East,India,Furniture,Bookshelf,Online,3,114.39,343.17,78.76,Home Office
ORD-000793,2023-06-15,East,India,Furniture,Bookshelf,Online,3,118.03,354.09,83.71,Home Office
ORD-000794,2022-01-26,North,USA,Clothing,Men's Jacket,Online,2,95.07,190.14,68.83,Consumer
ORD-000795,2022-07-03,West,France,Grocery,Organic Coffee Beans,Retail,9,13.18,118.62,35.66,Consumer
ORD-000796,2022-04-16,West,Germany,Furniture,Bookshelf,Online,1,129.83,129.83,28.82,Corporate
ORD-000797,2022-01-15,East,China,Furniture,Standing Desk,Retail,2,506.25,1012.5,304.85,Corporate
ORD-000798,2022-01-09,West,France,Electronics,4K Monitor,Online,1,405.29,405.29,133.06,Corporate
ORD-000799,2022-04-05,North,Canada,Grocery,Olive Oil Premium,Online,11,19.07,209.77,53.13,Consumer
ORD-000800,2023-04-18,East,China,Grocery,Organic Coffee Beans,Online,6,11.11,66.66,20.08,Corporate
ORD-000801,2022-08-12,West,France,Electronics,Smartphone X,Retail,7,747.69,5233.83,1296.76,Consumer
ORD-000802,2022-01-25,South,Brazil,Electronics,4K Monitor,Retail,8,388.89,3111.12,1005.83,Corporate
ORD-000803,2023-01-24,North,Canada,Furniture,Ergonomic Chair,Online,4,255.6,1022.4,314.43,Corporate
ORD-000804,2022-01-27,East,Japan,Furniture,Ergonomic Chair,Online,1,240.61,240.61,61.5,Home Office
ORD-000805,2022-07-05,East,India,Electronics,Laptop Pro,Online,2,1200.62,2401.24,424.59,Consumer
ORD-000806,2023-08-22,North,Canada,Electronics,Smartphone X,Retail,5,782.55,3912.75,1136.02,Consumer
ORD-000807,2022-01-01,South,Argentina,Clothing,Running Shoes,Online,1,106.95,106.95,33.21,Corporate
ORD-000808,2022-01-22,East,India,Grocery,Olive Oil Premium,Online,8,17.85,142.8,38.95,Corporate
ORD-000809,2023-02-01,West,Germany,Grocery,Organic Coffee Beans,Retail,12,11.43,137.16,45.4,Corporate
ORD-000810,2022-04-15,East,Japan,Electronics,Wireless Headphones,Retail,7,150.82,1055.74,358.63,Home Office
ORD-000811,2022-03-07,South,Argentina,Electronics,Wireless Headphones,Retail,9,138.23,1244.07,372.61,Home Office
ORD-000812,2022-01-18,West,France,Clothing,Running Shoes,Online,1,110.3,110.3,47.19,Corporate
ORD-000813,2024-04-30,West,France,Clothing,Women's Dress,Retail,1,74.14,74.14,34.05,Home Office
ORD-000814,2022-10-22,West,France,Grocery,Breakfast Cereal,Retail,18,6.16,110.88,24.77,Corporate
ORD-000815,2022-06-24,East,India,Grocery,Breakfast Cereal,Online,4,6.39,25.56,5.4,Consumer
ORD-000816,2022-02-07,South,Argentina,Grocery,Breakfast Cereal,Online,7,5.74,40.18,8.88,Corporate
ORD-000817,2022-03-29,North,USA,Furniture,Standing Desk,Retail,2,543.32,1086.64,284.54,Consumer
ORD-000818,2022-01-24,South,Brazil,Clothing,Men's Jacket,Retail,8,82.57,660.56,285.52,Corporate
ORD-000819,2022-10-23,South,Argentina,Electronics,4K Monitor,Online,3,376.07,1128.21,318.04,Consumer
ORD-000820,2022-02-09,North,USA,Electronics,Smartphone X,Online,5,822.39,4111.95,1114.0,Home Office
ORD-000821,2022-03-15,West,UK,Clothing,Women's Dress,Online,3,85.8,257.4,110.21,Home Office
ORD-000822,2022-01-04,West,UK,Furniture,Standing Desk,Online,4,472.14,1888.56,689.87,Consumer
ORD-000823,2024-01-12,East,China,Furniture,Ergonomic Chair,Online,4,235.32,941.28,241.09,Corporate
ORD-000824,2024-03-19,East,India,Electronics,Smartphone X,Retail,1,723.1,723.1,196.88,Consumer
ORD-000825,2022-01-02,East,Japan,Electronics,4K Monitor,Online,1,402.89,402.89,111.25,Consumer
ORD-000826,2022-01-04,North,Canada,Electronics,Laptop Pro,Online,1,1263.81,1263.81,271.0,Corporate
ORD-000827,2022-01-21,North,Canada,Furniture,Bookshelf,Retail,10,125.39,1253.9,373.23,Corporate
ORD-000828,2022-01-28,North,Canada,Clothing,Women's Dress,Online,5,87.95,439.75,156.08,Corporate
ORD-000829,2023-07-27,South,Brazil,Electronics,Smartphone X,Online,3,723.19,2169.57,605.92,Consumer
ORD-000830,2022-12-14,East,China,Electronics,Wireless Headphones,Retail,5,135.66,678.3,225.3,Consumer
ORD-000831,2022-02-23,West,France,Furniture,Bookshelf,Online,1,112.98,112.98,33.73,Corporate
ORD-000832,2022-03-06,West,UK,Grocery,Olive Oil Premium,Retail,9,16.71,150.39,43.99,Corporate
ORD-000833,2022-01-26,West,UK,Grocery,Breakfast Cereal,Online,7,6.08,42.56,10.55,Home Office
ORD-000834,2022-01-01,East,Japan,Clothing,Women's Dress,Online,1,77.29,77.29,35.15,Corporate
ORD-000835,2022-05-15,South,Argentina,Electronics,Laptop Pro,Online,5,1253.54,6267.7,1407.84,Corporate
ORD-000836,2024-08-10,East,India,Furniture,Ergonomic Chair,Online,5,240.07,1200.35,402.46,Corporate
ORD-000837,2022-01-06,North,Canada,Clothing,Running Shoes,Online,2,112.43,224.86,79.24,Home Office
ORD-000838,2022-10-15,South,Argentina,Clothing,Men's Jacket,Retail,2,82.43,164.86,75.38,Corporate
ORD-000839,2022-08-07,South,Brazil,Electronics,Laptop Pro,Online,5,1214.4,6072.0,1232.55,Home Office
ORD-000840,2023-02-18,North,Canada,Grocery,Breakfast Cereal,Online,15,6.46,96.9,24.79,Consumer
ORD-000841,2022-09-15,East,China,Grocery,Organic Coffee Beans,Online,5,12.41,62.05,21.31,Consumer
ORD-000842,2022-01-14,West,France,Electronics,4K Monitor,Online,5,419.81,2099.05,638.65,Home Office
ORD-000843,2022-03-23,South,Brazil,Furniture,Ergonomic Chair,Online,2,241.23,482.46,165.11,Corporate
ORD-000844,2022-05-06,East,China,Furniture,Standing Desk,Retail,8,544.87,4358.96,1448.49,Corporate
ORD-000845,2022-03-05,East,Japan,Electronics,4K Monitor,Online,3,393.87,1181.61,369.94,Consumer
ORD-000846,2022-01-24,East,China,Electronics,Laptop Pro,Online,5,1112.79,5563.95,1194.77,Consumer
ORD-000847,2022-02-05,West,Germany,Electronics,Laptop Pro,Online,3,1199.94,3599.82,643.61,Corporate
ORD-000848,2022-01-23,East,China,Furniture,Bookshelf,Online,3,111.19,333.57,77.55,Corporate
ORD-000849,2022-10-18,North,Canada,Grocery,Olive Oil Premium,Online,3,17.95,53.85,15.86,Home Office
ORD-000850,2022-04-03,North,USA,Furniture,Bookshelf,Online,2,119.75,239.5,76.21,Corporate
ORD-000851,2022-01-01,South,Brazil,Electronics,Laptop Pro,Online,1,1171.12,1171.12,261.47,Home Office
ORD-000852,2022-03-13,South,Brazil,Furniture,Standing Desk,Online,2,518.66,1037.32,371.56,Home Office
ORD-000853,2022-01-18,South,Argentina,Furniture,Ergonomic Chair,Online,4,232.43,929.72,291.43,Consumer
ORD-000854,2022-01-13,South,Argentina,Clothing,Running Shoes,Online,5,111.34,556.7,247.15,Corporate
ORD-000855,2023-04-15,West,France,Clothing,Men's Jacket,Online,5,96.12,480.6,178.53,Home Office
ORD-000856,2023-05-14,South,Argentina,Grocery,Organic Coffee Beans,Online,9,10.92,98.28,25.44,Corporate
ORD-000857,2022-01-03,North,Canada,Grocery,Olive Oil Premium,Online,9,17.87,160.83,38.95,Home Office
ORD-000858,2022-01-07,East,China,Electronics,Laptop Pro,Online,5,1217.56,6087.8,1462.02,Corporate
ORD-000859,2022-03-27,East,Japan,Furniture,Bookshelf,Online,3,122.52,367.56,112.48,Corporate
ORD-000860,2023-06-10,West,France,Clothing,Running Shoes,Online,5,104.84,524.2,219.66,Corporate
ORD-000861,2022-01-14,East,China,Clothing,Running Shoes,Online,1,115.81,115.81,41.9,Corporate
ORD-000862,2022-01-06,West,France,Grocery,Olive Oil Premium,Online,13,16.86,219.18,63.72,Consumer
ORD-000863,2022-01-23,South,Argentina,Electronics,Laptop Pro,Online,4,1304.85,5219.4,1101.7,Home Office
ORD-000864,2024-09-13,West,UK,Grocery,Olive Oil Premium,Online,3,18.76,56.28,18.22,Corporate
ORD-000865,2022-01-31,South,Brazil,Clothing,Men's Jacket,Online,4,90.21,360.84,124.41,Consumer
ORD-000866,2022-01-10,East,Japan,Furniture,Bookshelf,Online,5,125.47,627.35,152.93,Corporate
ORD-000867,2022-01-01,North,USA,Furniture,Ergonomic Chair,Retail,10,259.44,2594.4,832.26,Corporate
ORD-000868,2022-07-12,North,USA,Grocery,Olive Oil Premium,Online,7,17.76,124.32,39.28,Consumer
ORD-000869,2022-03-21,North,USA,Electronics,4K Monitor,Retail,8,399.3,3194.4,798.16,Consumer
ORD-000870,2023-10-22,North,Canada,Clothing,Running Shoes,Retail,3,114.77,344.31,146.19,Corporate
ORD-000871,2022-01-03,West,France,Furniture,Ergonomic Chair,Online,1,257.81,257.81,87.96,Corporate
ORD-000872,2022-01-31,North,USA,Clothing,Running Shoes,Online,3,110.87,332.61,142.56,Home Office
ORD-000873,2022-08-24,South,Brazil,Clothing,Running Shoes,Retail,9,104.63,941.67,403.8,Consumer
ORD-000874,2022-01-14,South,Argentina,Clothing,Running Shoes,Online,5,115.12,575.6,221.96,Corporate
ORD-000875,2022-03-20,East,China,Furniture,Bookshelf,Online,5,122.81,614.05,158.65,Consumer
ORD-000876,2022-11-27,West,Germany,Electronics,Smartphone X,Online,1,738.5,738.5,178.87,Home Office
ORD-000877,2022-12-28,North,USA,Grocery,Olive Oil Premium,Retail,10,19.76,197.6,45.53,Consumer
ORD-000878,2023-03-05,West,Germany,Grocery,Breakfast Cereal,Retail,18,6.53,117.54,25.36,Consumer
ORD-000879,2023-06-20,North,USA,Grocery,Organic Coffee Beans,Online,12,11.43,137.16,44.25,Corporate
ORD-000880,2022-06-07,North,USA,Clothing,Men's Jacket,Online,2,93.42,186.84,77.87,Home Office
ORD-000881,2022-01-01,North,Canada,Grocery,Olive Oil Premium,Online,4,17.24,68.96,18.64,Corporate
ORD-000882,2022-06-20,South,Argentina,Electronics,Wireless Headphones,Retail,4,136.58,546.32,176.49,Consumer
ORD-000883,2023-08-29,East,India,Grocery,Organic Coffee Beans,Online,2,12.54,25.08,7.1,Corporate
ORD-000884,2022-05-03,South,Argentina,Furniture,Bookshelf,Online,1,119.61,119.61,30.27,Corporate
ORD-000885,2022-01-01,North,USA,Electronics,Laptop Pro,Online,5,1120.29,5601.45,1303.63,Consumer
ORD-000886,2022-01-29,East,China,Clothing,Women's Dress,Online,4,78.6,314.4,144.26,Home Office
ORD-000887,2024-04-26,West,France,Electronics,Smartphone X,Retail,8,822.61,6580.88,1337.37,Corporate
ORD-000888,2022-01-15,East,China,Clothing,Running Shoes,Online,2,104.47,208.94,66.75,Consumer
ORD-000889,2022-01-06,West,UK,Clothing,Running Shoes,Online,4,107.88,431.52,171.7,Consumer
ORD-000890,2022-07-14,East,China,Grocery,Olive Oil Premium,Retail,19,17.65,335.35,96.87,Home Office
ORD-000891,2022-03-07,North,Canada,Clothing,Running Shoes,Retail,6,116.06,696.36,281.41,Home Office
ORD-000892,2022-01-14,South,Brazil,Clothing,Men's Jacket,Online,3,88.11,264.33,123.54,Home Office
ORD-000893,2024-01-05,East,India,Furniture,Standing Desk,Online,4,515.26,2061.04,713.46,Home Office
ORD-000894,2022-09-25,South,Argentina,Clothing,Women's Dress,Retail,5,76.15,380.75,170.17,Consumer
ORD-000895,2022-01-08,West,France,Clothing,Running Shoes,Retail,8,100.49,803.92,307.91,Home Office
ORD-000896,2022-03-03,South,Brazil,Furniture,Ergonomic Chair,Online,3,271.27,813.81,208.38,Home Office
ORD-000897,2022-02-14,South,Argentina,Grocery,Organic Coffee Beans,Retail,10,12.76,127.6,45.3,Consumer
ORD-000898,2022-11-30,East,China,Grocery,Breakfast Cereal,Online,11,6.55,72.05,18.28,Home Office
ORD-000899,2022-01-07,East,Japan,Grocery,Organic Coffee Beans,Online,9,11.32,101.88,36.06,Corporate
ORD-000900,2022-01-01,North,USA,Electronics,Laptop Pro,Online,2,1217.57,2435.14,458.36,Corporate
ORD-000901,2022-02-12,East,China,Grocery,Breakfast Cereal,Online,4,5.82,23.28,6.42,Consumer
ORD-000902,2023-01-05,East,China,Grocery,Olive Oil Premium,Retail,8,17.51,140.08,43.76,Consumer
ORD-000903,2022-01-15,West,Germany,Clothing,Running Shoes,Retail,9,108.67,978.03,374.44,Corporate
ORD-000904,2022-08-26,North,Canada,Grocery,Breakfast Cereal,Online,5,6.23,31.15,7.08,Corporate
ORD-000905,2022-05-31,West,Germany,Electronics,Wireless Headphones,Online,3,144.56,433.68,181.04,Home Office
ORD-000906,2023-08-14,West,UK,Grocery,Organic Coffee Beans,Online,3,12.68,38.04,11.45,Home Office
ORD-000907,2022-02-22,East,China,Electronics,Smartphone X,Online,2,876.99,1753.98,488.96,Corporate
